Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
3;"Operador ";"8,40";"50,00";"58,90"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"27,6500";"0,4609";"0,1397";"0,0030"
"27,7000";"0,4616";"0,1401";"0,0032"
"27,7500";"0,4623";"0,1410";"0,0033"
"27,8000";"0,4634";"0,1417";"0,0031"
"27,8500";"0,4643";"0,1424";"0,0032"
"27,9000";"0,4649";"0,1426";"0,0029"
"27,9500";"0,4657";"0,1436";"0,0033"
"28,0000";"0,4667";"0,1444";"0,0032"
"28,0500";"0,4676";"0,1451";"0,0030"
"28,1000";"0,4682";"0,1452";"0,0033"
"28,1500";"0,4690";"0,1455";"0,0030"
"28,2000";"0,4699";"0,1464";"0,0029"
"28,2500";"0,4709";"0,1467";"0,0030"
"28,3000";"0,4716";"0,1471";"0,0032"
"28,3500";"0,4723";"0,1475";"0,0030"
"28,4000";"0,4733";"0,1476";"0,0031"
"28,4500";"0,4743";"0,1487";"0,0028"
"28,5000";"0,4750";"0,1493";"0,0032"
"28,5500";"0,4757";"0,1487";"0,0032"
"28,6000";"0,4765";"0,1494";"0,0031"
"28,6500";"0,4776";"0,1504";"0,0029"
"28,7000";"0,4784";"0,1494";"0,0031"
"28,7500";"0,4791";"0,1496";"0,0026"
"28,8000";"0,4799";"0,1502";"0,0034"
"28,8500";"0,4810";"0,1509";"0,0029"
"28,9000";"0,4818";"0,1513";"0,0029"
"28,9500";"0,4825";"0,1511";"0,0029"
"29,0000";"0,4832";"0,1515";"0,0028"
"29,0500";"0,4842";"0,1522";"0,0029"
"29,1000";"0,4851";"0,1535";"0,0030"
"29,1500";"0,4859";"0,1532";"0,0027"
"29,2000";"0,4866";"0,1531";"0,0031"
"29,2500";"0,4875";"0,1538";"0,0026"
"29,3000";"0,4885";"0,1550";"0,0029"
"29,3500";"0,4892";"0,1549";"0,0027"
"29,4000";"0,4899";"0,1553";"0,0029"
"29,4500";"0,4908";"0,1555";"0,0028"
"29,5000";"0,4918";"0,1564";"0,0030"
"29,5500";"0,4926";"0,1566";"0,0027"
"29,6000";"0,4932";"0,1567";"0,0029"
"29,6500";"0,4940";"0,1572";"0,0025"
"29,7000";"0,4951";"0,1583";"0,0029"
"29,7500";"0,4959";"0,1583";"0,0028"
"29,8000";"0,4966";"0,1583";"0,0025"
"29,8500";"0,4973";"0,1586";"0,0030"
"29,9000";"0,4983";"0,1586";"0,0027"
"29,9500";"0,4993";"0,1592";"0,0025"
"30,0000";"0,4999";"0,1593";"0,0028"
"30,0500";"0,5006";"0,1592";"0,0025"
"30,1000";"0,5016";"0,1603";"0,0027"
"30,1500";"0,5026";"0,1609";"0,0026"
"30,2000";"0,5033";"0,1606";"0,0024"
"30,2500";"0,5040";"0,1614";"0,0027"
"30,3000";"0,5049";"0,1615";"0,0024"
"30,3500";"0,5059";"0,1622";"0,0025"
"30,4000";"0,5066";"0,1628";"0,0025"
"30,4500";"0,5074";"0,1625";"0,0026"
"30,5000";"0,5082";"0,1633";"0,0025"
"30,5500";"0,5093";"0,1642";"0,0026"
"30,6000";"0,5101";"0,1642";"0,0025"
"30,6500";"0,5107";"0,1645";"0,0027"
"30,7000";"0,5116";"0,1651";"0,0022"
"30,7500";"0,5126";"0,1659";"0,0024"
"30,8000";"0,5135";"0,1668";"0,0023"
"30,8500";"0,5141";"0,1663";"0,0026"
"30,9000";"0,5149";"0,1661";"0,0025"
"30,9500";"0,5159";"0,1675";"0,0027"
"31,0000";"0,5168";"0,1683";"0,0025"
"31,0500";"0,5175";"0,1682";"0,0027"
"31,1000";"0,5182";"0,1675";"0,0020"
"31,1500";"0,5192";"0,1677";"0,0026"
"31,2000";"0,5201";"0,1687";"0,0022"
"31,2500";"0,5209";"0,1687";"0,0024"
"31,3000";"0,5215";"0,1691";"0,0025"
"31,3500";"0,5224";"0,1694";"0,0026"
"31,4000";"0,5235";"0,1702";"0,0021"
"31,4500";"0,5242";"0,1707";"0,0026"
"31,5000";"0,5248";"0,1710";"0,0022"
"31,5500";"0,5257";"0,1719";"0,0025"
"31,6000";"0,5268";"0,1722";"0,0024"
"31,6500";"0,5276";"0,1726";"0,0023"
"31,7000";"0,5283";"0,1726";"0,0025"
"31,7500";"0,5290";"0,1731";"0,0024"
"31,8000";"0,5300";"0,1737";"0,0025"
"31,8500";"0,5309";"0,1745";"0,0023"
"31,9000";"0,5316";"0,1743";"0,0023"
"31,9500";"0,5323";"0,1751";"0,0026"
"32,0000";"0,5333";"0,1757";"0,0023"
"32,0500";"0,5343";"0,1767";"0,0024"
"32,1000";"0,5349";"0,1769";"0,0025"
"32,1500";"0,5356";"0,1770";"0,0021"
"32,2000";"0,5365";"0,1761";"0,0026"
"32,2500";"0,5376";"0,1771";"0,0022"
"32,3000";"0,5383";"0,1771";"0,0023"
"32,3500";"0,5390";"0,1777";"0,0025"
"32,4000";"0,5399";"0,1779";"0,0023"
"32,4500";"0,5409";"0,1790";"0,0022"
"32,5000";"0,5418";"0,1795";"0,0025"
"32,5500";"0,5424";"0,1796";"0,0022"
"32,6000";"0,5432";"0,1799";"0,0028"
"32,6500";"0,5443";"0,1809";"0,0024"
"32,7000";"0,5451";"0,1813";"0,0024"
"32,7500";"0,5458";"0,1814";"0,0027"
"32,8000";"0,5466";"0,1820";"0,0024"
"32,8500";"0,5476";"0,1829";"0,0026"
"32,9000";"0,5485";"0,1836";"0,0028"
"32,9500";"0,5492";"0,1837";"0,0021"
"33,0000";"0,5499";"0,1839";"0,0030"
"33,0500";"0,5509";"0,1846";"0,0027"
"33,1000";"0,5518";"0,1859";"0,0024"
"33,1500";"0,5525";"0,1851";"0,0030"
"33,2000";"0,5532";"0,1856";"0,0027"
"33,2500";"0,5541";"0,1865";"0,0025"
"33,3000";"0,5551";"0,1865";"0,0029"
"33,3500";"0,5559";"0,1869";"0,0025"
"33,4000";"0,5565";"0,1864";"0,0028"
"33,4500";"0,5574";"0,1873";"0,0029"
"33,5000";"0,5585";"0,1886";"0,0026"
"33,5500";"0,5592";"0,1884";"0,0030"
"33,6000";"0,5598";"0,1891";"0,0030"
"33,6500";"0,5606";"0,1889";"0,0029"
"33,7000";"0,5617";"0,1897";"0,0028"
"33,7500";"0,5626";"0,1909";"0,0029"
"33,8000";"0,5633";"0,1908";"0,0031"
"33,8500";"0,5640";"0,1909";"0,0031"
"33,9000";"0,5650";"0,1918";"0,0028"
"33,9500";"0,5659";"0,1931";"0,0031"
"34,0000";"0,5666";"0,1932";"0,0028"
"34,0500";"0,5673";"0,1934";"0,0034"
"34,1000";"0,5683";"0,1935";"0,0030"
"34,1500";"0,5693";"0,1952";"0,0030"
"34,2000";"0,5700";"0,1952";"0,0029"
"34,2500";"0,5707";"0,1956";"0,0033"
"34,3000";"0,5715";"0,1962";"0,0032"
"34,3500";"0,5726";"0,1973";"0,0031"
"34,4000";"0,5734";"0,1978";"0,0029"
"34,4500";"0,5741";"0,1963";"0,0032"
"34,5000";"0,5749";"0,1977";"0,0030"
"34,5500";"0,5760";"0,1980";"0,0031"
"34,6000";"0,5768";"0,1984";"0,0032"
"34,6500";"0,5774";"0,1992";"0,0032"
"34,7000";"0,5782";"0,1987";"0,0031"
"34,7500";"0,5792";"0,2004";"0,0036"
"34,8000";"0,5802";"0,2009";"0,0029"
"34,8500";"0,5808";"0,2010";"0,0033"
"34,9000";"0,5816";"0,2013";"0,0036"
"34,9500";"0,5826";"0,2025";"0,0032"
"35,0000";"0,5835";"0,2034";"0,0033"
"35,0500";"0,5841";"0,2033";"0,0033"
"35,1000";"0,5848";"0,2033";"0,0032"
"35,1500";"0,5858";"0,2048";"0,0034"
"35,2000";"0,5868";"0,2057";"0,0035"
"35,2500";"0,5875";"0,2058";"0,0033"
"35,3000";"0,5881";"0,2061";"0,0036"
"35,3500";"0,5891";"0,2064";"0,0032"
"35,4000";"0,5901";"0,2077";"0,0037"
"35,4500";"0,5909";"0,2084";"0,0034"
"35,5000";"0,5915";"0,2085";"0,0034"
"35,5500";"0,5923";"0,2082";"0,0034"
"35,6000";"0,5934";"0,2093";"0,0034"
"35,6500";"0,5942";"0,2098";"0,0033"
"35,7000";"0,5949";"0,2095";"0,0037"
"35,7500";"0,5956";"0,2100";"0,0033"
"35,8000";"0,5967";"0,2114";"0,0038"
"35,8500";"0,5976";"0,2123";"0,0033"
"35,9000";"0,5983";"0,2120";"0,0036"
"35,9500";"0,5990";"0,2123";"0,0033"
"36,0000";"0,6000";"0,2134";"0,0036"
"36,0500";"0,6010";"0,2144";"0,0038"
"36,1000";"0,6017";"0,2145";"0,0037"
"36,1500";"0,6023";"0,2148";"0,0034"
"36,2000";"0,6033";"0,2159";"0,0040"
"36,2500";"0,6044";"0,2172";"0,0034"
"36,3000";"0,6050";"0,2171";"0,0035"
"36,3500";"0,6057";"0,2174";"0,0037"
"36,4000";"0,6066";"0,2180";"0,0034"
"36,4500";"0,6077";"0,2193";"0,0036"
"36,5000";"0,6084";"0,2194";"0,0037"
"36,5500";"0,6091";"0,2199";"0,0034"
"36,6000";"0,6099";"0,2204";"0,0039"
"36,6500";"0,6110";"0,2215";"0,0036"
"36,7000";"0,6118";"0,2228";"0,0034"
"36,7500";"0,6125";"0,2221";"0,0038"
"36,8000";"0,6132";"0,2215";"0,0036"
"36,8500";"0,6142";"0,2229";"0,0036"
"36,9000";"0,6152";"0,2237";"0,0040"
"36,9500";"0,6158";"0,2237";"0,0037"
"37,0000";"0,6165";"0,2241";"0,0040"
"37,0500";"0,6175";"0,2252";"0,0036"
"37,1000";"0,6185";"0,2264";"0,0037"
"37,1500";"0,6191";"0,2267";"0,0037"
"37,2000";"0,6199";"0,2270";"0,0035"
"37,2500";"0,6207";"0,2276";"0,0037"
"37,3000";"0,6218";"0,2290";"0,0039"
"37,3500";"0,6225";"0,2292";"0,0039"
"37,4000";"0,6232";"0,2294";"0,0038"
"37,4500";"0,6240";"0,2301";"0,0036"
"37,5000";"0,6250";"0,2318";"0,0038"
"37,5500";"0,6259";"0,2324";"0,0039"
"37,6000";"0,6265";"0,2322";"0,0035"
"37,6500";"0,6273";"0,2325";"0,0040"
"37,7000";"0,6284";"0,2341";"0,0038"
"37,7500";"0,6292";"0,2350";"0,0039"
"37,8000";"0,6298";"0,2347";"0,0037"
"37,8500";"0,6306";"0,2352";"0,0038"
"37,9000";"0,6317";"0,2355";"0,0035"
"37,9500";"0,6326";"0,2365";"0,0041"
"38,0000";"0,6333";"0,2369";"0,0036"
"38,0500";"0,6340";"0,2374";"0,0040"
"38,1000";"0,6350";"0,2382";"0,0040"
"38,1500";"0,6360";"0,2396";"0,0040"
"38,2000";"0,6367";"0,2399";"0,0039"
"38,2500";"0,6374";"0,2399";"0,0038"
"38,3000";"0,6383";"0,2409";"0,0038"
"38,3500";"0,6394";"0,2421";"0,0040"
"38,4000";"0,6401";"0,2428";"0,0037"
"38,4500";"0,6408";"0,2425";"0,0039"
"38,5000";"0,6416";"0,2429";"0,0041"
"38,5500";"0,6427";"0,2449";"0,0039"
"38,6000";"0,6434";"0,2455";"0,0039"
"38,6500";"0,6441";"0,2456";"0,0042"
"38,7000";"0,6449";"0,2459";"0,0038"
"38,7500";"0,6459";"0,2478";"0,0042"
"38,8000";"0,6468";"0,2482";"0,0039"
"38,8500";"0,6474";"0,2485";"0,0040"
"38,9000";"0,6481";"0,2491";"0,0041"
"38,9500";"0,6492";"0,2499";"0,0040"
"39,0000";"0,6501";"0,2513";"0,0040"
"39,0500";"0,6508";"0,2504";"0,0043"
"39,1000";"0,6515";"0,2507";"0,0039"
"39,1500";"0,6524";"0,2517";"0,0042"
"39,2000";"0,6535";"0,2530";"0,0040"
"39,2500";"0,6541";"0,2534";"0,0043"
"39,3000";"0,6548";"0,2538";"0,0044"
"39,3500";"0,6557";"0,2544";"0,0041"
"39,4000";"0,6567";"0,2564";"0,0043"
"39,4500";"0,6576";"0,2568";"0,0044"
"39,5000";"0,6582";"0,2580";"0,0042"
"39,5500";"0,6590";"0,2593";"0,0046"
"39,6000";"0,6600";"0,2607";"0,0043"
"39,6500";"0,6609";"0,2624";"0,0043"
"39,7000";"0,6615";"0,2628";"0,0047"
"39,7500";"0,6623";"0,2634";"0,0042"
"39,8000";"0,6633";"0,2654";"0,0046"
"39,8500";"0,6642";"0,2670";"0,0046"
"39,9000";"0,6650";"0,2675";"0,0047"
"39,9500";"0,6657";"0,2678";"0,0046"
"40,0000";"0,6667";"0,2696";"0,0049"
"40,0500";"0,6676";"0,2716";"0,0047"
"40,1000";"0,6684";"0,2722";"0,0048"
"40,1500";"0,6690";"0,2722";"0,0042"
"40,2000";"0,6700";"0,2724";"0,0048"
"40,2500";"0,6710";"0,2752";"0,0047"
"40,3000";"0,6717";"0,2760";"0,0049"
"40,3500";"0,6724";"0,2760";"0,0045"
"40,4000";"0,6733";"0,2773";"0,0049"
"40,4500";"0,6743";"0,2798";"0,0047"
"40,5000";"0,6751";"0,2811";"0,0047"
"40,5500";"0,6758";"0,2811";"0,0047"
"40,6000";"0,6765";"0,2815";"0,0049"
"40,6500";"0,6776";"0,2844";"0,0048"
"40,7000";"0,6784";"0,2861";"0,0051"
"40,7500";"0,6791";"0,2858";"0,0046"
"40,8000";"0,6798";"0,2867";"0,0049"
"40,8500";"0,6808";"0,2885";"0,0049"
"40,9000";"0,6818";"0,2910";"0,0047"
"40,9500";"0,6825";"0,2910";"0,0049"
"41,0000";"0,6831";"0,2912";"0,0048"
"41,0500";"0,6841";"0,2935";"0,0046"
"41,1000";"0,6851";"0,2954";"0,0050"
"41,1500";"0,6858";"0,2958";"0,0051"
"41,2000";"0,6865";"0,2960";"0,0048"
"41,2500";"0,6873";"0,2968";"0,0051"
"41,3000";"0,6884";"0,2993";"0,0049"
"41,3500";"0,6892";"0,2997";"0,0052"
"41,4000";"0,6899";"0,3002";"0,0050"
"41,4500";"0,6907";"0,3007";"0,0051"
"41,5000";"0,6917";"0,3032";"0,0049"
"41,5500";"0,6926";"0,3047";"0,0052"
"41,6000";"0,6932";"0,3046";"0,0048"
"41,6500";"0,6940";"0,3053";"0,0054"
"41,7000";"0,6950";"0,3078";"0,0049"
"41,7500";"0,6960";"0,3095";"0,0054"
"41,8000";"0,6966";"0,3091";"0,0051"
"41,8500";"0,6974";"0,3102";"0,0053"
"41,9000";"0,6983";"0,3124";"0,0051"
"41,9500";"0,6993";"0,3143";"0,0055"
"42,0000";"0,7001";"0,3147";"0,0049"
"42,0500";"0,7007";"0,3149";"0,0053"
"42,1000";"0,7017";"0,3162";"0,0049"
"42,1500";"0,7027";"0,3189";"0,0051"
"42,2000";"0,7034";"0,3197";"0,0052"
"42,2500";"0,7041";"0,3191";"0,0051"
"42,3000";"0,7050";"0,3207";"0,0052"
"42,3500";"0,7060";"0,3233";"0,0055"
"42,4000";"0,7068";"0,3247";"0,0052"
"42,4500";"0,7074";"0,3248";"0,0054"
"42,5000";"0,7082";"0,3242";"0,0052"
"42,5500";"0,7093";"0,3266";"0,0052"
"42,6000";"0,7101";"0,3284";"0,0052"
"42,6500";"0,7108";"0,3279";"0,0053"
"42,7000";"0,7115";"0,3283";"0,0052"
"42,7500";"0,7125";"0,3305";"0,0055"
"42,8000";"0,7134";"0,3331";"0,0053"
"42,8500";"0,7141";"0,3330";"0,0053"
"42,9000";"0,7148";"0,3329";"0,0054"
"42,9500";"0,7158";"0,3342";"0,0054"
"43,0000";"0,7168";"0,3374";"0,0053"
"43,0500";"0,7175";"0,3378";"0,0057"
"43,1000";"0,7181";"0,3375";"0,0053"
"43,1500";"0,7190";"0,3383";"0,0053"
"43,2000";"0,7201";"0,3416";"0,0055"
"43,2500";"0,7208";"0,3428";"0,0053"
"43,3000";"0,7215";"0,3424";"0,0053"
"43,3500";"0,7223";"0,3432";"0,0055"
"43,4000";"0,7234";"0,3453";"0,0054"
"43,4500";"0,7242";"0,3474";"0,0054"
"43,5000";"0,7249";"0,3469";"0,0056"
"43,5500";"0,7257";"0,3472";"0,0055"
"43,6000";"0,7267";"0,3501";"0,0055"
"43,6500";"0,7276";"0,3516";"0,0056"
"43,7000";"0,7283";"0,3509";"0,0055"
"43,7500";"0,7291";"0,3513";"0,0052"
"43,8000";"0,7300";"0,3534";"0,0055"
"43,8500";"0,7310";"0,3560";"0,0052"
"43,9000";"0,7316";"0,3559";"0,0056"
"43,9500";"0,7324";"0,3551";"0,0052"
"44,0000";"0,7333";"0,3575";"0,0055"
"44,0500";"0,7343";"0,3604";"0,0054"
"44,1000";"0,7351";"0,3603";"0,0056"
"44,1500";"0,7357";"0,3602";"0,0052"
"44,2000";"0,7366";"0,3618";"0,0057"
"44,2500";"0,7376";"0,3649";"0,0054"
"44,3000";"0,7384";"0,3655";"0,0057"
"44,3500";"0,7391";"0,3647";"0,0055"
"44,4000";"0,7399";"0,3660";"0,0054"
"44,4500";"0,7409";"0,3684";"0,0053"
"44,5000";"0,7418";"0,3702";"0,0057"
"44,5500";"0,7424";"0,3695";"0,0053"
"44,6000";"0,7431";"0,3700";"0,0053"
"44,6500";"0,7442";"0,3729";"0,0056"
"44,7000";"0,7451";"0,3750";"0,0054"
"44,7500";"0,7458";"0,3746";"0,0055"
"44,8000";"0,7465";"0,3742";"0,0057"
"44,8500";"0,7475";"0,3769";"0,0053"
"44,9000";"0,7484";"0,3786";"0,0053"
"44,9500";"0,7491";"0,3780";"0,0056"
"45,0000";"0,7498";"0,3780";"0,0053"
"45,0500";"0,7507";"0,3802";"0,0055"
"45,1000";"0,7518";"0,3830";"0,0057"
"45,1500";"0,7525";"0,3835";"0,0052"
"45,2000";"0,7531";"0,3830";"0,0054"
"45,2500";"0,7540";"0,3835";"0,0057"
"45,3000";"0,7551";"0,3868";"0,0051"
"45,3500";"0,7559";"0,3879";"0,0056"
"45,4000";"0,7566";"0,3873";"0,0054"
"45,4500";"0,7573";"0,3881";"0,0052"
"45,5000";"0,7584";"0,3909";"0,0055"
"45,5500";"0,7593";"0,3930";"0,0056"
"45,6000";"0,7599";"0,3923";"0,0052"
"45,6500";"0,7607";"0,3923";"0,0056"
"45,7000";"0,7617";"0,3946";"0,0051"
"45,7500";"0,7627";"0,3973";"0,0053"
"45,8000";"0,7633";"0,3966";"0,0056"
"45,8500";"0,7640";"0,3970";"0,0053"
"45,9000";"0,7650";"0,3988";"0,0055"
"45,9500";"0,7660";"0,4018";"0,0057"
"46,0000";"0,7667";"0,4021";"0,0050"
"46,0500";"0,7674";"0,4008";"0,0055"
"46,1000";"0,7683";"0,4022";"0,0053"
"46,1500";"0,7693";"0,4054";"0,0052"
"46,2000";"0,7701";"0,4060";"0,0056"
"46,2500";"0,7707";"0,4051";"0,0054"
"46,3000";"0,7716";"0,4063";"0,0051"
"46,3500";"0,7726";"0,4094";"0,0057"
"46,4000";"0,7734";"0,4108";"0,0052"
"46,4500";"0,7740";"0,4100";"0,0054"
"46,5000";"0,7748";"0,4105";"0,0053"
"46,5500";"0,7759";"0,4135";"0,0051"
"46,6000";"0,7768";"0,4159";"0,0054"
"46,6500";"0,7774";"0,4146";"0,0052"
"46,7000";"0,7781";"0,4148";"0,0050"
"46,7500";"0,7792";"0,4177";"0,0052"
"46,8000";"0,7801";"0,4205";"0,0055"
"46,8500";"0,7808";"0,4199";"0,0053"
"46,9000";"0,7815";"0,4196";"0,0054"
"46,9500";"0,7824";"0,4215";"0,0052"
"47,0000";"0,7834";"0,4251";"0,0054"
"47,0500";"0,7842";"0,4253";"0,0051"
"47,1000";"0,7848";"0,4241";"0,0053"
"47,1500";"0,7857";"0,4256";"0,0050"
"47,2000";"0,7868";"0,4290";"0,0055"
"47,2500";"0,7875";"0,4301";"0,0050"
"47,3000";"0,7882";"0,4281";"0,0053"
"47,3500";"0,7890";"0,4289";"0,0051"
"47,4000";"0,7901";"0,4326";"0,0052"
"47,4500";"0,7909";"0,4338";"0,0052"
"47,5000";"0,7916";"0,4330";"0,0054"
"47,5500";"0,7924";"0,4332";"0,0048"
"47,6000";"0,7935";"0,4363";"0,0053"
"47,6500";"0,7943";"0,4387";"0,0051"
"47,7000";"0,7950";"0,4377";"0,0051"
"47,7500";"0,7957";"0,4379";"0,0053"
"47,8000";"0,7967";"0,4404";"0,0051"
"47,8500";"0,7977";"0,4436";"0,0051"
"47,9000";"0,7984";"0,4424";"0,0054"
"47,9500";"0,7991";"0,4424";"0,0051"
"48,0000";"0,8000";"0,4445";"0,0053"
"48,0500";"0,8010";"0,4478";"0,0053"
"48,1000";"0,8017";"0,4482";"0,0050"
"48,1500";"0,8024";"0,4470";"0,0053"
"48,2000";"0,8032";"0,4485";"0,0053"
"48,2500";"0,8043";"0,4522";"0,0050"
"48,3000";"0,8051";"0,4529";"0,0057"
"48,3500";"0,8057";"0,4523";"0,0051"
"48,4000";"0,8065";"0,4526";"0,0051"
"48,4500";"0,8076";"0,4553";"0,0055"
"48,5000";"0,8084";"0,4571";"0,0053"
"48,5500";"0,8090";"0,4559";"0,0052"
"48,6000";"0,8098";"0,4562";"0,0053"
"48,6500";"0,8108";"0,4591";"0,0050"
"48,7000";"0,8118";"0,4619";"0,0056"
"48,7500";"0,8124";"0,4613";"0,0053"
"48,8000";"0,8131";"0,4605";"0,0053"
"48,8500";"0,8141";"0,4634";"0,0056"
"48,9000";"0,8151";"0,4669";"0,0051"
"48,9500";"0,8158";"0,4667";"0,0055"
"49,0000";"0,8165";"0,4659";"0,0056"
"49,0500";"0,8174";"0,4678";"0,0051"
"49,1000";"0,8185";"0,4715";"0,0056"
"49,1500";"0,8192";"0,4720";"0,0054"
"49,2000";"0,8199";"0,4711";"0,0052"
"49,2500";"0,8208";"0,4725";"0,0057"
"49,3000";"0,8219";"0,4762";"0,0052"
"49,3500";"0,8226";"0,4774";"0,0056"
"49,4000";"0,8233";"0,4762";"0,0056"
"49,4500";"0,8241";"0,4769";"0,0054"
"49,5000";"0,8251";"0,4802";"0,0058"
"49,5500";"0,8259";"0,4821";"0,0057"
"49,6000";"0,8266";"0,4813";"0,0055"
"49,6500";"0,8274";"0,4808";"0,0059"
"49,7000";"0,8284";"0,4833";"0,0052"
"49,7500";"0,8293";"0,4864";"0,0059"
"49,8000";"0,8300";"0,4854";"0,0058"
"49,8500";"0,8307";"0,4851";"0,0054"
"49,9000";"0,8317";"0,4876";"0,0057"
"49,9500";"0,8327";"0,4913";"0,0059"
"50,0000";"0,8333";"0,4904";"0,0053"
"50,0500";"0,8340";"0,4900";"0,0061"
"50,1000";"0,8349";"0,4918";"0,0054"
"50,1500";"0,8360";"0,4950";"0,0058"
"50,2000";"0,8367";"0,4960";"0,0059"
"50,2500";"0,8374";"0,4953";"0,0054"
"50,3000";"0,8382";"0,4964";"0,0056"
"50,3500";"0,8392";"0,4998";"0,0060"
"50,4000";"0,8401";"0,5013";"0,0054"
"50,4500";"0,8407";"0,5004";"0,0062"
"50,5000";"0,8415";"0,5005";"0,0056"
"50,5500";"0,8425";"0,5038";"0,0059"
"50,6000";"0,8434";"0,5069";"0,0059"
"50,6500";"0,8441";"0,5060";"0,0058"
"50,7000";"0,8448";"0,5061";"0,0057"
"50,7500";"0,8458";"0,5083";"0,0058"
"50,8000";"0,8468";"0,5120";"0,0058"
"50,8500";"0,8474";"0,5109";"0,0063"
"50,9000";"0,8481";"0,5106";"0,0057"
"50,9500";"0,8491";"0,5120";"0,0059"
"51,0000";"0,8501";"0,5151";"0,0063"
"51,0500";"0,8509";"0,5158";"0,0061"
"51,1000";"0,8515";"0,5154";"0,0060"
"51,1500";"0,8524";"0,5170";"0,0061"
"51,2000";"0,8535";"0,5202";"0,0060"
"51,2500";"0,8543";"0,5215";"0,0063"
"51,3000";"0,8549";"0,5203";"0,0059"
"51,3500";"0,8557";"0,5211";"0,0061"
"51,4000";"0,8568";"0,5245";"0,0062"
"51,4500";"0,8576";"0,5263";"0,0062"
"51,5000";"0,8583";"0,5256";"0,0065"
"51,5500";"0,8591";"0,5253";"0,0060"
"51,6000";"0,8601";"0,5288";"0,0062"
"51,6500";"0,8610";"0,5317";"0,0066"
"51,7000";"0,8617";"0,5308";"0,0060"
"51,7500";"0,8623";"0,5309";"0,0062"
"51,8000";"0,8633";"0,5330";"0,0065"
"51,8500";"0,8643";"0,5367";"0,0060"
"51,9000";"0,8650";"0,5365";"0,0066"
"51,9500";"0,8656";"0,5356";"0,0062"
"52,0000";"0,8666";"0,5374";"0,0061"
"52,0500";"0,8676";"0,5411";"0,0067"
"52,1000";"0,8683";"0,5422";"0,0065"
"52,1500";"0,8691";"0,5408";"0,0060"
"52,2000";"0,8699";"0,5422";"0,0069"
"52,2500";"0,8709";"0,5452";"0,0063"
"52,3000";"0,8717";"0,5463";"0,0066"
"52,3500";"0,8724";"0,5456";"0,0064"
"52,4000";"0,8731";"0,5458";"0,0065"
"52,4500";"0,8742";"0,5491";"0,0065"
"52,5000";"0,8751";"0,5522";"0,0067"
"52,5500";"0,8757";"0,5513";"0,0063"
"52,6000";"0,8765";"0,5515";"0,0066"
"52,6500";"0,8775";"0,5538";"0,0063"
"52,7000";"0,8784";"0,5573";"0,0067"
"52,7500";"0,8791";"0,5574";"0,0065"
"52,8000";"0,8798";"0,5565";"0,0068"
"52,8500";"0,8807";"0,5586";"0,0063"
"52,9000";"0,8818";"0,5627";"0,0068"
"52,9500";"0,8826";"0,5632";"0,0068"
"53,0000";"0,8832";"0,5622";"0,0065"
"53,0500";"0,8841";"0,5637";"0,0066"
"53,1000";"0,8851";"0,5679";"0,0070"
"53,1500";"0,8859";"0,5687";"0,0063"
"53,2000";"0,8866";"0,5678";"0,0071"
"53,2500";"0,8874";"0,5688";"0,0067"
"53,3000";"0,8885";"0,5721";"0,0065"
"53,3500";"0,8893";"0,5745";"0,0071"
"53,4000";"0,8900";"0,5738";"0,0066"
"53,4500";"0,8908";"0,5736";"0,0067"
"53,5000";"0,8918";"0,5759";"0,0070"
"53,5500";"0,8927";"0,5789";"0,0067"
"53,6000";"0,8933";"0,5780";"0,0070"
"53,6500";"0,8940";"0,5776";"0,0072"
"53,7000";"0,8950";"0,5807";"0,0066"
"53,7500";"0,8960";"0,5843";"0,0072"
"53,8000";"0,8967";"0,5841";"0,0071"
"53,8500";"0,8973";"0,5831";"0,0069"
"53,9000";"0,8982";"0,5851";"0,0072"
"53,9500";"0,8992";"0,5893";"0,0071"
"54,0000";"0,9000";"0,5904";"0,0071"
"54,0500";"0,9007";"0,5897";"0,0075"
"54,1000";"0,9015";"0,5904";"0,0068"
"54,1500";"0,9026";"0,5942";"0,0073"
"54,2000";"0,9033";"0,5961";"0,0071"
"54,2500";"0,9040";"0,5953";"0,0072"
"54,3000";"0,9048";"0,5953";"0,0072"
"54,3500";"0,9059";"0,5988";"0,0074"
"54,4000";"0,9067";"0,6016";"0,0072"
"54,4500";"0,9074";"0,6014";"0,0075"
"54,5000";"0,9081";"0,6013";"0,0068"
"54,5500";"0,9092";"0,6044";"0,0074"
"54,6000";"0,9101";"0,6075";"0,0072"
"54,6500";"0,9108";"0,6072";"0,0073"
"54,7000";"0,9115";"0,6064";"0,0073"
"54,7500";"0,9124";"0,6077";"0,0072"
"54,8000";"0,9135";"0,6118";"0,0074"
"54,8500";"0,9142";"0,6122";"0,0076"
"54,9000";"0,9149";"0,6114";"0,0072"
"54,9500";"0,9158";"0,6132";"0,0077"
"55,0000";"0,9168";"0,6174";"0,0075"
"55,0500";"0,9176";"0,6189";"0,0074"
"55,1000";"0,9182";"0,6172";"0,0076"
"55,1500";"0,9191";"0,6183";"0,0076"
"55,2000";"0,9201";"0,6226";"0,0074"
"55,2500";"0,9210";"0,6243";"0,0079"
"55,3000";"0,9216";"0,6233";"0,0076"
"55,3500";"0,9224";"0,6236";"0,0079"
