Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
2;"Operador ";"8,30";"50,00";"65,10"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"27,7000";"0,4619";"1,6714";"0,0078"
"27,7500";"0,4625";"1,6700";"0,0080"
"27,8000";"0,4633";"1,6696";"0,0079"
"27,8500";"0,4643";"1,6762";"0,0082"
"27,9000";"0,4652";"1,6841";"0,0078"
"27,9500";"0,4659";"1,6836";"0,0084"
"28,0000";"0,4666";"1,6824";"0,0079"
"28,0500";"0,4676";"1,6868";"0,0082"
"28,1000";"0,4685";"1,6942";"0,0082"
"28,1500";"0,4692";"1,6962";"0,0079"
"28,2000";"0,4699";"1,6947";"0,0084"
"28,2500";"0,4708";"1,6979";"0,0080"
"28,3000";"0,4719";"1,7056";"0,0083"
"28,3500";"0,4726";"1,7093";"0,0082"
"28,4000";"0,4733";"1,7072";"0,0081"
"28,4500";"0,4741";"1,7090";"0,0083"
"28,5000";"0,4752";"1,7170";"0,0081"
"28,5500";"0,4760";"1,7232";"0,0086"
"28,6000";"0,4767";"1,7216";"0,0083"
"28,6500";"0,4774";"1,7213";"0,0084"
"28,7000";"0,4785";"1,7277";"0,0085"
"28,7500";"0,4793";"1,7342";"0,0083"
"28,8000";"0,4800";"1,7336";"0,0086"
"28,8500";"0,4807";"1,7330";"0,0084"
"28,9000";"0,4817";"1,7382";"0,0084"
"28,9500";"0,4827";"1,7463";"0,0084"
"29,0000";"0,4834";"1,7472";"0,0085"
"29,0500";"0,4841";"1,7463";"0,0084"
"29,1000";"0,4850";"1,7497";"0,0084"
"29,1500";"0,4860";"1,7585";"0,0088"
"29,2000";"0,4868";"1,7601";"0,0086"
"29,2500";"0,4875";"1,7580";"0,0087"
"29,3000";"0,4883";"1,7610";"0,0085"
"29,3500";"0,4894";"1,7694";"0,0088"
"29,4000";"0,4902";"1,7732";"0,0087"
"29,4500";"0,4908";"1,7720";"0,0086"
"29,5000";"0,4917";"1,7728";"0,0088"
"29,5500";"0,4927";"1,7813";"0,0088"
"29,6000";"0,4935";"1,7864";"0,0088"
"29,6500";"0,4942";"1,7854";"0,0086"
"29,7000";"0,4950";"1,7867";"0,0088"
"29,7500";"0,4960";"1,7924";"0,0087"
"29,8000";"0,4969";"1,7988";"0,0086"
"29,8500";"0,4975";"1,7984";"0,0091"
"29,9000";"0,4983";"1,7972";"0,0086"
"29,9500";"0,4992";"1,8014";"0,0090"
"30,0000";"0,5002";"1,8098";"0,0089"
"30,0500";"0,5009";"1,8117";"0,0089"
"30,1000";"0,5016";"1,8106";"0,0089"
"30,1500";"0,5025";"1,8138";"0,0088"
"30,2000";"0,5035";"1,8220";"0,0091"
"30,2500";"0,5043";"1,8256";"0,0089"
"30,3000";"0,5049";"1,8234";"0,0091"
"30,3500";"0,5057";"1,8237";"0,0089"
"30,4000";"0,5068";"1,8319";"0,0091"
"30,4500";"0,5076";"1,8385";"0,0091"
"30,5000";"0,5083";"1,8371";"0,0090"
"30,5500";"0,5091";"1,8375";"0,0092"
"30,6000";"0,5101";"1,8444";"0,0091"
"30,6500";"0,5110";"1,8507";"0,0093"
"30,7000";"0,5117";"1,8509";"0,0092"
"30,7500";"0,5124";"1,8507";"0,0091"
"30,8000";"0,5134";"1,8562";"0,0090"
"30,8500";"0,5144";"1,8640";"0,0094"
"30,9000";"0,5151";"1,8636";"0,0094"
"30,9500";"0,5158";"1,8631";"0,0092"
"31,0000";"0,5168";"1,8672";"0,0093"
"31,0500";"0,5178";"1,8759";"0,0093"
"31,1000";"0,5184";"1,8774";"0,0095"
"31,1500";"0,5191";"1,8752";"0,0094"
"31,2000";"0,5200";"1,8782";"0,0093"
"31,2500";"0,5211";"1,8871";"0,0095"
"31,3000";"0,5218";"1,8916";"0,0095"
"31,3500";"0,5225";"1,8900";"0,0097"
"31,4000";"0,5233";"1,8912";"0,0095"
"31,4500";"0,5244";"1,8982";"0,0095"
"31,5000";"0,5252";"1,9031";"0,0099"
"31,5500";"0,5258";"1,9015";"0,0094"
"31,6000";"0,5266";"1,9024";"0,0096"
"31,6500";"0,5276";"1,9086";"0,0097"
"31,7000";"0,5285";"1,9163";"0,0095"
"31,7500";"0,5292";"1,9162";"0,0098"
"31,8000";"0,5299";"1,9145";"0,0093"
"31,8500";"0,5309";"1,9196";"0,0097"
"31,9000";"0,5319";"1,9290";"0,0100"
"31,9500";"0,5326";"1,9310";"0,0097"
"32,0000";"0,5332";"1,9279";"0,0099"
"32,0500";"0,5342";"1,9304";"0,0096"
"32,1000";"0,5352";"1,9393";"0,0099"
"32,1500";"0,5359";"1,9433";"0,0099"
"32,2000";"0,5365";"1,9406";"0,0099"
"32,2500";"0,5374";"1,9423";"0,0098"
"32,3000";"0,5385";"1,9513";"0,0100"
"32,3500";"0,5393";"1,9580";"0,0100"
"32,4000";"0,5399";"1,9567";"0,0102"
"32,4500";"0,5407";"1,9559";"0,0102"
"32,5000";"0,5418";"1,9634";"0,0098"
"32,5500";"0,5426";"1,9703";"0,0104"
"32,6000";"0,5433";"1,9687";"0,0100"
"32,6500";"0,5440";"1,9676";"0,0101"
"32,7000";"0,5451";"1,9741";"0,0101"
"32,7500";"0,5460";"1,9824";"0,0103"
"32,8000";"0,5467";"1,9832";"0,0101"
"32,8500";"0,5474";"1,9824";"0,0100"
"32,9000";"0,5485";"1,9871";"0,0103"
"32,9500";"0,5494";"1,9957";"0,0101"
"33,0000";"0,5501";"1,9968";"0,0101"
"33,0500";"0,5508";"1,9951";"0,0103"
"33,1000";"0,5517";"1,9980";"0,0103"
"33,1500";"0,5528";"2,0066";"0,0105"
"33,2000";"0,5535";"2,0100";"0,0103"
"33,2500";"0,5542";"2,0080";"0,0103"
"33,3000";"0,5550";"2,0096";"0,0103"
"33,3500";"0,5561";"2,0182";"0,0104"
"33,4000";"0,5568";"2,0238";"0,0106"
"33,4500";"0,5575";"2,0215";"0,0104"
"33,5000";"0,5582";"2,0214";"0,0104"
"33,5500";"0,5593";"2,0289";"0,0103"
"33,6000";"0,5602";"2,0362";"0,0107"
"33,6500";"0,5608";"2,0350";"0,0107"
"33,7000";"0,5616";"2,0327";"0,0105"
"33,7500";"0,5626";"2,0389";"0,0105"
"33,8000";"0,5635";"2,0491";"0,0106"
"33,8500";"0,5642";"2,0498";"0,0107"
"33,9000";"0,5649";"2,0479";"0,0107"
"33,9500";"0,5658";"2,0518";"0,0108"
"34,0000";"0,5669";"2,0613";"0,0107"
"34,0500";"0,5675";"2,0637";"0,0108"
"34,1000";"0,5682";"2,0614";"0,0108"
"34,1500";"0,5691";"2,0638";"0,0106"
"34,2000";"0,5702";"2,0740";"0,0110"
"34,2500";"0,5710";"2,0778";"0,0108"
"34,3000";"0,5716";"2,0750";"0,0108"
"34,3500";"0,5724";"2,0755";"0,0108"
"34,4000";"0,5735";"2,0837";"0,0107"
"34,4500";"0,5743";"2,0909";"0,0111"
"34,5000";"0,5749";"2,0898";"0,0108"
"34,5500";"0,5757";"2,0894";"0,0111"
"34,6000";"0,5768";"2,0961";"0,0108"
"34,6500";"0,5777";"2,1053";"0,0110"
"34,7000";"0,5784";"2,1053";"0,0111"
"34,7500";"0,5791";"2,1031";"0,0110"
"34,8000";"0,5801";"2,1090";"0,0112"
"34,8500";"0,5811";"2,1168";"0,0110"
"34,9000";"0,5817";"2,1171";"0,0114"
"34,9500";"0,5824";"2,1157";"0,0111"
"35,0000";"0,5834";"2,1195";"0,0111"
"35,0500";"0,5845";"2,1296";"0,0113"
"35,1000";"0,5851";"2,1329";"0,0112"
"35,1500";"0,5858";"2,1307";"0,0114"
"35,2000";"0,5867";"2,1329";"0,0112"
"35,2500";"0,5878";"2,1423";"0,0114"
"35,3000";"0,5885";"2,1463";"0,0112"
"35,3500";"0,5892";"2,1425";"0,0113"
"35,4000";"0,5899";"2,1432";"0,0114"
"35,4500";"0,5910";"2,1516";"0,0114"
"35,5000";"0,5918";"2,1585";"0,0115"
"35,5500";"0,5925";"2,1567";"0,0114"
"35,6000";"0,5932";"2,1564";"0,0116"
"35,6500";"0,5943";"2,1635";"0,0115"
"35,7000";"0,5952";"2,1728";"0,0115"
"35,7500";"0,5958";"2,1724";"0,0117"
"35,8000";"0,5966";"2,1697";"0,0114"
"35,8500";"0,5975";"2,1745";"0,0118"
"35,9000";"0,5985";"2,1839";"0,0118"
"35,9500";"0,5992";"2,1849";"0,0116"
"36,0000";"0,5999";"2,1833";"0,0116"
"36,0500";"0,6008";"2,1865";"0,0116"
"36,1000";"0,6019";"2,1970";"0,0117"
"36,1500";"0,6026";"2,2006";"0,0117"
"36,2000";"0,6033";"2,1981";"0,0119"
"36,2500";"0,6041";"2,1992";"0,0116"
"36,3000";"0,6052";"2,2088";"0,0119"
"36,3500";"0,6060";"2,2147";"0,0118"
"36,4000";"0,6066";"2,2125";"0,0115"
"36,4500";"0,6074";"2,2119";"0,0118"
"36,5000";"0,6085";"2,2200";"0,0117"
"36,5500";"0,6094";"2,2283";"0,0121"
"36,6000";"0,6100";"2,2269";"0,0122"
"36,6500";"0,6108";"2,2257";"0,0121"
"36,7000";"0,6119";"2,2327";"0,0121"
"36,7500";"0,6127";"2,2417";"0,0119"
"36,8000";"0,6134";"2,2406";"0,0122"
"36,8500";"0,6141";"2,2389";"0,0119"
"36,9000";"0,6151";"2,2440";"0,0121"
"36,9500";"0,6161";"2,2543";"0,0123"
"37,0000";"0,6168";"2,2544";"0,0121"
"37,0500";"0,6175";"2,2524";"0,0121"
"37,1000";"0,6184";"2,2556";"0,0123"
"37,1500";"0,6195";"2,2657";"0,0124"
"37,2000";"0,6201";"2,2688";"0,0122"
"37,2500";"0,6208";"2,2663";"0,0124"
"37,3000";"0,6217";"2,2675";"0,0123"
"37,3500";"0,6227";"2,2771";"0,0121"
"37,4000";"0,6235";"2,2826";"0,0126"
"37,4500";"0,6242";"2,2804";"0,0122"
"37,5000";"0,6249";"2,2808";"0,0125"
"37,5500";"0,6260";"2,2876";"0,0124"
"37,6000";"0,6268";"2,2957";"0,0127"
"37,6500";"0,6275";"2,2944";"0,0126"
"37,7000";"0,6282";"2,2931";"0,0124"
"37,7500";"0,6292";"2,2987";"0,0125"
"37,8000";"0,6302";"2,3083";"0,0124"
"37,8500";"0,6308";"2,3095";"0,0125"
"37,9000";"0,6316";"2,3081";"0,0124"
"37,9500";"0,6325";"2,3127";"0,0126"
"38,0000";"0,6335";"2,3222";"0,0127"
"38,0500";"0,6342";"2,3234";"0,0127"
"38,1000";"0,6349";"2,3211";"0,0128"
"38,1500";"0,6358";"2,3235";"0,0126"
"38,2000";"0,6369";"2,3332";"0,0128"
"38,2500";"0,6376";"2,3383";"0,0127"
"38,3000";"0,6383";"2,3356";"0,0128"
"38,3500";"0,6392";"2,3378";"0,0127"
"38,4000";"0,6402";"2,3472";"0,0130"
"38,4500";"0,6411";"2,3533";"0,0130"
"38,5000";"0,6417";"2,3513";"0,0128"
"38,5500";"0,6425";"2,3513";"0,0131"
"38,6000";"0,6435";"2,3580";"0,0129"
"38,6500";"0,6444";"2,3660";"0,0132"
"38,7000";"0,6450";"2,3644";"0,0130"
"38,7500";"0,6458";"2,3634";"0,0130"
"38,8000";"0,6468";"2,3691";"0,0131"
"38,8500";"0,6477";"2,3792";"0,0131"
"38,9000";"0,6484";"2,3797";"0,0132"
"38,9500";"0,6491";"2,3774";"0,0131"
"39,0000";"0,6501";"2,3819";"0,0132"
"39,0500";"0,6511";"2,3918";"0,0133"
"39,1000";"0,6518";"2,3943";"0,0132"
"39,1500";"0,6524";"2,3909";"0,0131"
"39,2000";"0,6533";"2,3934";"0,0130"
"39,2500";"0,6544";"2,4027";"0,0133"
"39,3000";"0,6551";"2,4079";"0,0135"
"39,3500";"0,6558";"2,4062";"0,0134"
"39,4000";"0,6566";"2,4077";"0,0132"
"39,4500";"0,6577";"2,4157";"0,0134"
"39,5000";"0,6585";"2,4225";"0,0135"
"39,5500";"0,6592";"2,4212";"0,0133"
"39,6000";"0,6599";"2,4206";"0,0137"
"39,6500";"0,6609";"2,4272";"0,0134"
"39,7000";"0,6618";"2,4353";"0,0136"
"39,7500";"0,6625";"2,4361";"0,0137"
"39,8000";"0,6632";"2,4349";"0,0135"
"39,8500";"0,6642";"2,4393";"0,0138"
"39,9000";"0,6652";"2,4486";"0,0136"
"39,9500";"0,6659";"2,4507";"0,0138"
"40,0000";"0,6666";"2,4493";"0,0137"
"40,0500";"0,6675";"2,4521";"0,0138"
"40,1000";"0,6685";"2,4618";"0,0137"
"40,1500";"0,6693";"2,4658";"0,0138"
"40,2000";"0,6700";"2,4646";"0,0139"
"40,2500";"0,6708";"2,4653";"0,0137"
"40,3000";"0,6719";"2,4741";"0,0139"
"40,3500";"0,6727";"2,4802";"0,0139"
"40,4000";"0,6733";"2,4785";"0,0141"
"40,4500";"0,6742";"2,4785";"0,0139"
"40,5000";"0,6752";"2,4867";"0,0140"
"40,5500";"0,6761";"2,4947";"0,0141"
"40,6000";"0,6767";"2,4940";"0,0140"
"40,6500";"0,6775";"2,4935";"0,0142"
"40,7000";"0,6785";"2,4995";"0,0142"
"40,7500";"0,6794";"2,5075";"0,0142"
"40,8000";"0,6800";"2,5063";"0,0141"
"40,8500";"0,6808";"2,5049";"0,0140"
"40,9000";"0,6818";"2,5098";"0,0143"
"40,9500";"0,6827";"2,5193";"0,0142"
"41,0000";"0,6834";"2,5212";"0,0146"
"41,0500";"0,6841";"2,5193";"0,0142"
"41,1000";"0,6850";"2,5217";"0,0143"
"41,1500";"0,6860";"2,5313";"0,0144"
"41,2000";"0,6868";"2,5362";"0,0143"
"41,2500";"0,6875";"2,5350";"0,0144"
"41,3000";"0,6883";"2,5354";"0,0142"
"41,3500";"0,6893";"2,5423";"0,0145"
"41,4000";"0,6901";"2,5488";"0,0145"
"41,4500";"0,6908";"2,5476";"0,0144"
"41,5000";"0,6915";"2,5475";"0,0146"
"41,5500";"0,6926";"2,5544";"0,0145"
"41,6000";"0,6935";"2,5639";"0,0145"
"41,6500";"0,6942";"2,5647";"0,0144"
"41,7000";"0,6949";"2,5636";"0,0148"
"41,7500";"0,6959";"2,5684";"0,0148"
"41,8000";"0,6968";"2,5777";"0,0147"
"41,8500";"0,6975";"2,5786";"0,0147"
"41,9000";"0,6982";"2,5759";"0,0146"
"41,9500";"0,6992";"2,5796";"0,0149"
"42,0000";"0,7002";"2,5896";"0,0146"
"42,0500";"0,7010";"2,5939";"0,0147"
"42,1000";"0,7017";"2,5926";"0,0148"
"42,1500";"0,7025";"2,5944";"0,0148"
"42,2000";"0,7036";"2,6027";"0,0149"
"42,2500";"0,7043";"2,6089";"0,0149"
"42,3000";"0,7050";"2,6071";"0,0150"
"42,3500";"0,7058";"2,6076";"0,0149"
"42,4000";"0,7069";"2,6141";"0,0150"
"42,4500";"0,7077";"2,6217";"0,0151"
"42,5000";"0,7084";"2,6214";"0,0151"
"42,5500";"0,7092";"2,6210";"0,0151"
"42,6000";"0,7102";"2,6268";"0,0150"
"42,6500";"0,7111";"2,6359";"0,0152"
"42,7000";"0,7118";"2,6356";"0,0152"
"42,7500";"0,7125";"2,6343";"0,0150"
"42,8000";"0,7134";"2,6388";"0,0152"
"42,8500";"0,7144";"2,6489";"0,0152"
"42,9000";"0,7151";"2,6513";"0,0152"
"42,9500";"0,7158";"2,6472";"0,0151"
"43,0000";"0,7166";"2,6496";"0,0155"
"43,0500";"0,7177";"2,6595";"0,0153"
"43,1000";"0,7185";"2,6656";"0,0153"
"43,1500";"0,7191";"2,6631";"0,0154"
"43,2000";"0,7199";"2,6638";"0,0153"
"43,2500";"0,7210";"2,6714";"0,0154"
"43,3000";"0,7218";"2,6795";"0,0154"
"43,3500";"0,7224";"2,6781";"0,0156"
"43,4000";"0,7232";"2,6775";"0,0154"
"43,4500";"0,7242";"2,6843";"0,0154"
"43,5000";"0,7252";"2,6931";"0,0157"
"43,5500";"0,7259";"2,6924";"0,0156"
"43,6000";"0,7266";"2,6911";"0,0158"
"43,6500";"0,7276";"2,6958";"0,0157"
"43,7000";"0,7285";"2,7057";"0,0157"
"43,7500";"0,7292";"2,7074";"0,0156"
"43,8000";"0,7299";"2,7054";"0,0158"
"43,8500";"0,7309";"2,7088";"0,0158"
"43,9000";"0,7319";"2,7192";"0,0158"
"43,9500";"0,7326";"2,7228";"0,0159"
"44,0000";"0,7333";"2,7208";"0,0156"
"44,0500";"0,7342";"2,7218";"0,0161"
"44,1000";"0,7353";"2,7313";"0,0161"
"44,1500";"0,7360";"2,7359";"0,0158"
"44,2000";"0,7367";"2,7336";"0,0160"
"44,2500";"0,7374";"2,7344";"0,0158"
"44,3000";"0,7385";"2,7423";"0,0160"
"44,3500";"0,7393";"2,7501";"0,0159"
"44,4000";"0,7400";"2,7492";"0,0163"
"44,4500";"0,7408";"2,7489";"0,0161"
"44,5000";"0,7418";"2,7555";"0,0163"
"44,5500";"0,7428";"2,7640";"0,0161"
"44,6000";"0,7434";"2,7623";"0,0161"
"44,6500";"0,7441";"2,7608";"0,0163"
"44,7000";"0,7451";"2,7661";"0,0161"
"44,7500";"0,7461";"2,7762";"0,0164"
"44,8000";"0,7467";"2,7773";"0,0162"
"44,8500";"0,7474";"2,7753";"0,0163"
"44,9000";"0,7483";"2,7785";"0,0162"
"44,9500";"0,7494";"2,7890";"0,0163"
"45,0000";"0,7502";"2,7936";"0,0165"
"45,0500";"0,7508";"2,7909";"0,0163"
"45,1000";"0,7516";"2,7915";"0,0166"
"45,1500";"0,7527";"2,7995";"0,0165"
"45,2000";"0,7535";"2,8059";"0,0167"
"45,2500";"0,7541";"2,8042";"0,0166"
"45,3000";"0,7549";"2,8046";"0,0166"
"45,3500";"0,7559";"2,8124";"0,0167"
"45,4000";"0,7568";"2,8211";"0,0167"
"45,4500";"0,7575";"2,8204";"0,0167"
"45,5000";"0,7582";"2,8189";"0,0167"
"45,5500";"0,7592";"2,8251";"0,0166"
"45,6000";"0,7602";"2,8348";"0,0167"
"45,6500";"0,7609";"2,8355";"0,0168"
"45,7000";"0,7616";"2,8327";"0,0169"
"45,7500";"0,7625";"2,8366";"0,0167"
"45,8000";"0,7636";"2,8476";"0,0169"
"45,8500";"0,7643";"2,8506";"0,0169"
"45,9000";"0,7650";"2,8480";"0,0168"
"45,9500";"0,7659";"2,8510";"0,0169"
"46,0000";"0,7670";"2,8613";"0,0169"
"46,0500";"0,7676";"2,8648";"0,0172"
"46,1000";"0,7683";"2,8624";"0,0170"
"46,1500";"0,7692";"2,8639";"0,0172"
"46,2000";"0,7703";"2,8729";"0,0168"
"46,2500";"0,7710";"2,8790";"0,0171"
"46,3000";"0,7717";"2,8767";"0,0172"
"46,3500";"0,7725";"2,8768";"0,0170"
"46,4000";"0,7736";"2,8847";"0,0173"
"46,4500";"0,7744";"2,8924";"0,0170"
"46,5000";"0,7750";"2,8911";"0,0173"
"46,5500";"0,7757";"2,8893";"0,0174"
"46,6000";"0,7768";"2,8956";"0,0170"
"46,6500";"0,7777";"2,9055";"0,0174"
"46,7000";"0,7784";"2,9065";"0,0174"
"46,7500";"0,7790";"2,9041";"0,0176"
"46,8000";"0,7800";"2,9075";"0,0174"
"46,8500";"0,7811";"2,9181";"0,0174"
"46,9000";"0,7817";"2,9204";"0,0174"
"46,9500";"0,7824";"2,9177";"0,0173"
"47,0000";"0,7833";"2,9197";"0,0175"
"47,0500";"0,7844";"2,9299";"0,0174"
"47,1000";"0,7851";"2,9351";"0,0177"
"47,1500";"0,7858";"2,9332";"0,0174"
"47,2000";"0,7866";"2,9340";"0,0177"
"47,2500";"0,7877";"2,9435";"0,0175"
"47,3000";"0,7885";"2,9509";"0,0177"
"47,3500";"0,7891";"2,9483";"0,0178"
"47,4000";"0,7899";"2,9468";"0,0177"
"47,4500";"0,7909";"2,9541";"0,0179"
"47,5000";"0,7919";"2,9642";"0,0176"
"47,5500";"0,7925";"2,9634";"0,0178"
"47,6000";"0,7932";"2,9612";"0,0178"
"47,6500";"0,7942";"2,9670";"0,0177"
"47,7000";"0,7952";"2,9783";"0,0181"
"47,7500";"0,7960";"2,9798";"0,0179"
"47,8000";"0,7966";"2,9773";"0,0180"
"47,8500";"0,7976";"2,9809";"0,0179"
"47,9000";"0,7986";"2,9906";"0,0182"
"47,9500";"0,7993";"2,9928";"0,0180"
"48,0000";"0,8000";"2,9909";"0,0179"
"48,0500";"0,8009";"2,9925";"0,0182"
"48,1000";"0,8020";"3,0030";"0,0182"
"48,1500";"0,8027";"3,0082";"0,0181"
"48,2000";"0,8033";"3,0062";"0,0182"
"48,2500";"0,8042";"3,0062";"0,0183"
"48,3000";"0,8053";"3,0150";"0,0181"
"48,3500";"0,8060";"3,0224";"0,0180"
"48,4000";"0,8067";"3,0205";"0,0183"
"48,4500";"0,8074";"3,0198";"0,0180"
"48,5000";"0,8085";"3,0251";"0,0184"
"48,5500";"0,8093";"3,0351";"0,0184"
"48,6000";"0,8100";"3,0343";"0,0183"
"48,6500";"0,8107";"3,0330";"0,0185"
"48,7000";"0,8117";"3,0383";"0,0183"
"48,7500";"0,8127";"3,0494";"0,0184"
"48,8000";"0,8134";"3,0503";"0,0184"
"48,8500";"0,8140";"3,0469";"0,0185"
"48,9000";"0,8150";"3,0502";"0,0184"
"48,9500";"0,8160";"3,0609";"0,0188"
"49,0000";"0,8167";"3,0649";"0,0186"
"49,0500";"0,8174";"3,0617";"0,0185"
"49,1000";"0,8183";"3,0635";"0,0186"
"49,1500";"0,8194";"3,0730";"0,0186"
"49,2000";"0,8202";"3,0791";"0,0188"
"49,2500";"0,8208";"3,0773";"0,0188"
"49,3000";"0,8215";"3,0771";"0,0189"
"49,3500";"0,8227";"3,0852";"0,0190"
"49,4000";"0,8235";"3,0946";"0,0189"
"49,4500";"0,8242";"3,0931";"0,0189"
"49,5000";"0,8250";"3,0926";"0,0188"
"49,5500";"0,8260";"3,0994";"0,0187"
"49,6000";"0,8269";"3,1079";"0,0190"
"49,6500";"0,8276";"3,1076";"0,0189"
"49,7000";"0,8283";"3,1059";"0,0190"
"49,7500";"0,8293";"3,1109";"0,0187"
"49,8000";"0,8303";"3,1214";"0,0192"
"49,8500";"0,8310";"3,1230";"0,0188"
"49,9000";"0,8316";"3,1207";"0,0190"
"49,9500";"0,8326";"3,1230";"0,0191"
"50,0000";"0,8336";"3,1333";"0,0191"
"50,0500";"0,8343";"3,1380";"0,0193"
"50,1000";"0,8350";"3,1357";"0,0191"
"50,1500";"0,8359";"3,1366";"0,0196"
"50,2000";"0,8369";"3,1453";"0,0192"
"50,2500";"0,8377";"3,1511";"0,0196"
"50,3000";"0,8383";"3,1491";"0,0193"
"50,3500";"0,8391";"3,1493";"0,0194"
"50,4000";"0,8402";"3,1569";"0,0194"
"50,4500";"0,8410";"3,1651";"0,0193"
"50,5000";"0,8417";"3,1650";"0,0194"
"50,5500";"0,8424";"3,1639";"0,0195"
"50,6000";"0,8434";"3,1698";"0,0194"
"50,6500";"0,8443";"3,1793";"0,0196"
"50,7000";"0,8450";"3,1810";"0,0196"
"50,7500";"0,8457";"3,1775";"0,0198"
"50,8000";"0,8467";"3,1808";"0,0195"
"50,8500";"0,8477";"3,1907";"0,0197"
"50,9000";"0,8484";"3,1944";"0,0196"
"50,9500";"0,8491";"3,1928";"0,0198"
"51,0000";"0,8500";"3,1954";"0,0197"
"51,0500";"0,8510";"3,2047";"0,0198"
"51,1000";"0,8518";"3,2099";"0,0199"
"51,1500";"0,8525";"3,2084";"0,0197"
"51,2000";"0,8532";"3,2089";"0,0198"
"51,2500";"0,8543";"3,2173";"0,0198"
"51,3000";"0,8552";"3,2239";"0,0199"
"51,3500";"0,8558";"3,2228";"0,0200"
"51,4000";"0,8566";"3,2227";"0,0197"
"51,4500";"0,8576";"3,2294";"0,0203"
"51,5000";"0,8586";"3,2394";"0,0201"
"51,5500";"0,8592";"3,2396";"0,0201"
"51,6000";"0,8600";"3,2374";"0,0201"
"51,6500";"0,8609";"3,2426";"0,0201"
"51,7000";"0,8619";"3,2525";"0,0202"
"51,7500";"0,8626";"3,2541";"0,0203"
"51,8000";"0,8633";"3,2527";"0,0201"
"51,8500";"0,8642";"3,2547";"0,0201"
"51,9000";"0,8652";"3,2644";"0,0204"
"51,9500";"0,8660";"3,2685";"0,0203"
"52,0000";"0,8666";"3,2661";"0,0202"
"52,0500";"0,8675";"3,2681";"0,0203"
"52,1000";"0,8685";"3,2771";"0,0203"
"52,1500";"0,8693";"3,2828";"0,0205"
"52,2000";"0,8700";"3,2814";"0,0206"
"52,2500";"0,8708";"3,2812";"0,0205"
"52,3000";"0,8718";"3,2881";"0,0204"
"52,3500";"0,8727";"3,2969";"0,0204"
"52,4000";"0,8733";"3,2964";"0,0203"
"52,4500";"0,8741";"3,2956";"0,0205"
"52,5000";"0,8751";"3,3010";"0,0205"
"52,5500";"0,8760";"3,3106";"0,0207"
"52,6000";"0,8767";"3,3119";"0,0207"
"52,6500";"0,8774";"3,3105";"0,0209"
"52,7000";"0,8783";"3,3142";"0,0206"
"52,7500";"0,8793";"3,3239";"0,0209"
"52,8000";"0,8801";"3,3277";"0,0206"
"52,8500";"0,8807";"3,3261";"0,0207"
"52,9000";"0,8816";"3,3283";"0,0209"
"52,9500";"0,8827";"3,3359";"0,0210"
"53,0000";"0,8834";"3,3414";"0,0208"
"53,0500";"0,8841";"3,3403";"0,0208"
"53,1000";"0,8849";"3,3416";"0,0209"
"53,1500";"0,8860";"3,3498";"0,0210"
"53,2000";"0,8868";"3,3574";"0,0210"
"53,2500";"0,8875";"3,3571";"0,0211"
"53,3000";"0,8883";"3,3561";"0,0211"
"53,3500";"0,8893";"3,3634";"0,0212"
"53,4000";"0,8903";"3,3724";"0,0212"
"53,4500";"0,8909";"3,3720";"0,0213"
"53,5000";"0,8916";"3,3700";"0,0211"
"53,5500";"0,8926";"3,3749";"0,0213"
"53,6000";"0,8936";"3,3847";"0,0213"
"53,6500";"0,8943";"3,3867";"0,0214"
"53,7000";"0,8950";"3,3850";"0,0214"
"53,7500";"0,8959";"3,3888";"0,0210"
"53,8000";"0,8969";"3,3980";"0,0212"
"53,8500";"0,8976";"3,4017";"0,0213"
"53,9000";"0,8983";"3,3992";"0,0215"
"53,9500";"0,8991";"3,4007";"0,0214"
"54,0000";"0,9002";"3,4105";"0,0215"
"54,0500";"0,9010";"3,4155";"0,0218"
"54,1000";"0,9016";"3,4134";"0,0215"
"54,1500";"0,9024";"3,4134";"0,0216"
"54,2000";"0,9034";"3,4209";"0,0217"
"54,2500";"0,9043";"3,4304";"0,0216"
"54,3000";"0,9050";"3,4309";"0,0217"
"54,3500";"0,9058";"3,4298";"0,0214"
"54,4000";"0,9067";"3,4351";"0,0220"
"54,4500";"0,9077";"3,4447";"0,0218"
"54,5000";"0,9083";"3,4462";"0,0219"
"54,5500";"0,9090";"3,4441";"0,0219"
"54,6000";"0,9100";"3,4472";"0,0217"
"54,6500";"0,9110";"3,4576";"0,0218"
"54,7000";"0,9118";"3,4615";"0,0218"
"54,7500";"0,9124";"3,4594";"0,0220"
"54,8000";"0,9133";"3,4612";"0,0217"
"54,8500";"0,9143";"3,4715";"0,0220"
"54,9000";"0,9151";"3,4772";"0,0220"
"54,9500";"0,9158";"3,4754";"0,0220"
"55,0000";"0,9166";"3,4760";"0,0221"
"55,0500";"0,9177";"3,4852";"0,0221"
"55,1000";"0,9185";"3,4927";"0,0222"
"55,1500";"0,9192";"3,4908";"0,0222"
"55,2000";"0,9200";"3,4903";"0,0221"
"55,2500";"0,9210";"3,4982";"0,0224"
"55,3000";"0,9219";"3,5070";"0,0223"
"55,3500";"0,9226";"3,5057";"0,0223"
"55,4000";"0,9233";"3,5047";"0,0221"
